InvoiceNo,InvoiceDate,CustomerID,ProductID,Category,UnitPrice,Quantity,Status,Country,TotalPrice
INV-013182,2023-08-11,CUST-02489,PROD-0005,Beauty,39000.0,1,Completed,Indonesia,39000.0
INV-013183,2023-09-04,CUST-04065,PROD-0020,Beauty,51000.0,1,Completed,Singapore,51000.0
INV-013184,2023-07-19,CUST-04490,PROD-0054,Clothing,406000.0,1,Completed,Indonesia,406000.0
INV-013185,2023-06-03,CUST-03643,PROD-0027,Electronics,6010000.0,1,Completed,Indonesia,6010000.0
INV-013186,2023-09-19,CUST-00133,PROD-0094,Electronics,3820000.0,1,Completed,Indonesia,3820000.0
INV-013187,2023-09-16,CUST-03256,PROD-0078,Electronics,1740000.0,1,Completed,Indonesia,1740000.0
INV-013188,2023-10-31,CUST-04083,PROD-0074,Electronics,2120000.0,2,Completed,Indonesia,4240000.0
INV-013189,2023-11-22,CUST-01096,PROD-0088,Home & Garden,930000.0,1,Completed,Indonesia,930000.0
INV-013190,2023-08-22,CUST-04117,PROD-0003,Clothing,381000.0,3,Completed,Thailand,1143000.0
INV-013191,2023-06-12,CUST-03245,PROD-0058,Sports,870000.0,1,Completed,Malaysia,870000.0
INV-013192,2023-07-11,CUST-04417,PROD-0001,Electronics,860000.0,1,Completed,Indonesia,860000.0
INV-013194,2023-01-11,CUST-03563,PROD-0081,Clothing,347000.0,1,Completed,Indonesia,347000.0
INV-013195,2023-10-16,CUST-00189,PROD-0013,Home & Garden,630000.0,1,Completed,Indonesia,630000.0
INV-013196,2023-08-29,CUST-04569,PROD-0096,Electronics,7960000.0,1,Completed,Indonesia,7960000.0
INV-013197,2023-02-22,CUST-01175,PROD-0058,Sports,870000.0,2,Completed,Indonesia,1740000.0
INV-013198,2023-10-21,CUST-00078,PROD-0047,Sports,590000.0,2,Completed,Indonesia,1180000.0
INV-013199,2023-07-09,CUST-02153,PROD-0011,Electronics,11500000.0,1,Completed,Malaysia,11500000.0
INV-013200,2023-05-14,CUST-04745,PROD-0064,Electronics,14330000.0,1,Completed,Indonesia,14330000.0
INV-013201,2023-06-16,CUST-01222,PROD-0084,Beauty,290000.0,3,Completed,Indonesia,870000.0
INV-013202,2023-09-09,CUST-02588,PROD-0079,Beauty,250000.0,1,Completed,Indonesia,250000.0
INV-013203,2023-09-30,CUST-00735,PROD-0074,Electronics,2120000.0,5,Completed,Indonesia,10600000.0
INV-013204,2023-02-26,CUST-03103,PROD-0028,Beauty,202000.0,2,Completed,Thailand,404000.0
INV-013205,2023-10-15,CUST-01514,PROD-0083,Sports,890000.0,1,Completed,Indonesia,890000.0
INV-013206,2023-09-05,CUST-04382,PROD-0074,Electronics,2120000.0,1,Completed,Indonesia,2120000.0
INV-013207,2023-09-10,CUST-00862,PROD-0089,Sports,510000.0,1,Completed,Indonesia,510000.0
INV-013208,2023-10-10,CUST-01095,PROD-0067,Electronics,13120000.0,2,Completed,Indonesia,26240000.0
INV-013209,2023-04-20,CUST-04337,PROD-0021,Home & Garden,1680000.0,1,Completed,Indonesia,1680000.0
INV-013211,2023-01-16,CUST-04233,PROD-0080,Sports,790000.0,1,Completed,Indonesia,790000.0
INV-013212,2023-10-05,CUST-04484,PROD-0006,Electronics,3670000.0,1,Completed,Indonesia,3670000.0
INV-013214,2023-09-16,CUST-03634,PROD-0085,Sports,780000.0,1,Completed,Indonesia,780000.0
INV-013215,2023-02-04,CUST-00580,PROD-0050,Clothing,499000.0,1,Completed,Indonesia,499000.0
INV-013216,2023-10-01,CUST-03763,PROD-0068,Home & Garden,1700000.0,1,Completed,Indonesia,1700000.0
INV-013217,2023-11-27,CUST-00708,PROD-0056,Beauty,133000.0,1,Completed,Singapore,133000.0
INV-013218,2023-05-18,CUST-04162,PROD-0061,Sports,780000.0,1,Completed,Indonesia,780000.0
INV-013219,2023-05-28,CUST-01865,PROD-0068,Home & Garden,1700000.0,1,Completed,Vietnam,1700000.0
INV-013220,2023-10-18,CUST-00747,PROD-0059,Electronics,10360000.0,2,Completed,Indonesia,20720000.0
INV-013221,2023-07-08,CUST-04866,PROD-0094,Electronics,3820000.0,1,Completed,Indonesia,3820000.0
INV-013222,2023-01-06,CUST-00683,PROD-0057,Beauty,173000.0,1,Completed,Indonesia,173000.0
INV-013223,2023-04-09,CUST-00583,PROD-0047,Sports,590000.0,2,Completed,Indonesia,1180000.0
INV-013224,2023-12-07,CUST-00590,PROD-0088,Home & Garden,930000.0,3,Completed,Indonesia,2790000.0
INV-013225,2023-04-28,CUST-01790,PROD-0010,Beauty,189000.0,1,Completed,Indonesia,189000.0
INV-013226,2023-07-13,CUST-00900,PROD-0090,Clothing,151000.0,1,Completed,Indonesia,151000.0
INV-013227,2023-07-04,CUST-04778,PROD-0014,Clothing,481000.0,2,Completed,Indonesia,962000.0
INV-013228,2023-08-10,CUST-03987,PROD-0017,Home & Garden,1250000.0,2,Completed,Indonesia,2500000.0
INV-013229,2023-08-04,CUST-02881,PROD-0010,Beauty,189000.0,2,Completed,Indonesia,378000.0
INV-013230,2023-01-18,CUST-03481,PROD-0037,Home & Garden,1700000.0,1,Completed,Indonesia,1700000.0
INV-013231,2023-06-27,CUST-02359,PROD-0038,Electronics,3820000.0,1,Completed,Indonesia,3820000.0
INV-013232,2023-03-13,CUST-01404,PROD-0062,Home & Garden,310000.0,1,Completed,Malaysia,310000.0
INV-013233,2023-02-26,CUST-04459,PROD-0010,Beauty,189000.0,2,Completed,Indonesia,378000.0
INV-013234,2023-09-01,CUST-02325,PROD-0077,Clothing,445000.0,1,Completed,Singapore,445000.0
INV-013235,2023-11-04,CUST-01269,PROD-0041,Clothing,461000.0,1,Completed,Indonesia,461000.0
INV-013236,2023-02-25,CUST-02997,PROD-0080,Sports,790000.0,2,Completed,Indonesia,1580000.0
INV-013237,2023-10-25,CUST-04091,PROD-0046,Clothing,161000.0,1,Completed,Malaysia,161000.0
INV-013238,2023-04-06,CUST-03008,PROD-0071,Clothing,293000.0,1,Completed,Indonesia,293000.0
INV-013239,2023-09-08,CUST-00725,PROD-0065,Home & Garden,1950000.0,1,Completed,Indonesia,1950000.0
INV-013240,2023-06-26,CUST-03598,PROD-0099,Sports,620000.0,1,Completed,Indonesia,620000.0
INV-013241,2023-04-04,CUST-04947,PROD-0081,Clothing,347000.0,1,Completed,Indonesia,347000.0
INV-013242,2023-08-30,CUST-04253,PROD-0005,Beauty,39000.0,1,Completed,Indonesia,39000.0
INV-013243,2023-11-20,CUST-03626,PROD-0046,Clothing,161000.0,1,Completed,Indonesia,161000.0
INV-013244,2023-08-05,CUST-03427,PROD-0025,Clothing,398000.0,1,Completed,Indonesia,398000.0
INV-013246,2023-10-30,CUST-02336,PROD-0091,Home & Garden,140000.0,1,Completed,Indonesia,140000.0
INV-013247,2023-06-09,CUST-04085,PROD-0018,Electronics,11080000.0,1,Completed,Indonesia,11080000.0
INV-013248,2023-10-27,CUST-04912,PROD-0076,Home & Garden,550000.0,1,Completed,Indonesia,550000.0
INV-013249,2023-11-16,CUST-00552,PROD-0014,Clothing,481000.0,1,Completed,Singapore,481000.0
INV-013250,2023-04-24,CUST-01658,PROD-0092,Sports,310000.0,1,Completed,Indonesia,310000.0
INV-013251,2023-01-16,CUST-04638,PROD-0056,Beauty,133000.0,1,Completed,Indonesia,133000.0
INV-013252,2023-07-06,CUST-04036,PROD-0015,Home & Garden,290000.0,1,Completed,Vietnam,290000.0
INV-013253,2023-12-04,CUST-03756,PROD-0064,Electronics,14330000.0,1,Completed,Indonesia,14330000.0
INV-013254,2023-07-06,CUST-02690,PROD-0080,Sports,790000.0,1,Completed,Indonesia,790000.0
INV-013255,2023-11-11,CUST-02158,PROD-0005,Beauty,39000.0,2,Completed,Indonesia,78000.0
INV-013256,2023-05-25,CUST-00691,PROD-0066,Clothing,278000.0,1,Completed,Indonesia,278000.0
INV-013257,2023-06-16,CUST-02065,PROD-0004,Sports,180000.0,1,Completed,Indonesia,180000.0
INV-013258,2023-04-24,CUST-01108,PROD-0077,Clothing,445000.0,1,Completed,Malaysia,445000.0
INV-013259,2023-12-25,CUST-03324,PROD-0076,Home & Garden,550000.0,2,Completed,Indonesia,1100000.0
INV-013260,2023-04-03,CUST-02668,PROD-0059,Electronics,10360000.0,1,Completed,Indonesia,10360000.0
INV-013261,2023-12-03,CUST-01813,PROD-0017,Home & Garden,1250000.0,1,Completed,Indonesia,1250000.0
INV-013262,2023-10-21,CUST-03840,PROD-0033,Clothing,290000.0,1,Completed,Indonesia,290000.0
INV-013263,2023-11-26,CUST-02277,PROD-0045,Beauty,69000.0,1,Completed,Malaysia,69000.0
INV-013264,2023-01-06,CUST-00820,PROD-0067,Electronics,13120000.0,4,Completed,Indonesia,52480000.0
INV-013265,2023-12-29,CUST-00417,PROD-0008,Sports,280000.0,1,Completed,Indonesia,280000.0
INV-013267,2023-12-01,CUST-04609,PROD-0054,Clothing,406000.0,1,Completed,Vietnam,406000.0
INV-013268,2023-07-20,CUST-02018,PROD-0030,Home & Garden,500000.0,1,Completed,Singapore,500000.0
INV-013269,2023-03-17,CUST-03707,PROD-0053,Electronics,2720000.0,1,Completed,Malaysia,2720000.0
INV-013270,2023-03-23,CUST-00698,PROD-0085,Sports,780000.0,1,Completed,Indonesia,780000.0
INV-013272,2023-07-11,CUST-03734,PROD-0023,Home & Garden,1200000.0,1,Completed,Indonesia,1200000.0
INV-013273,2023-05-10,CUST-04038,PROD-0099,Sports,620000.0,1,Completed,Malaysia,620000.0
INV-013275,2023-02-16,CUST-01338,PROD-0067,Electronics,13120000.0,1,Completed,Indonesia,13120000.0
INV-013276,2023-08-22,CUST-00927,PROD-0097,Home & Garden,1370000.0,1,Completed,Indonesia,1370000.0
INV-013277,2023-11-06,CUST-03944,PROD-0069,Sports,650000.0,1,Completed,Indonesia,650000.0
INV-013278,2023-12-15,CUST-03918,PROD-0070,Clothing,218000.0,1,Completed,Indonesia,218000.0
INV-013279,2023-09-14,CUST-03779,PROD-0045,Beauty,69000.0,1,Completed,Indonesia,69000.0
INV-013280,2023-06-19,CUST-02685,PROD-0008,Sports,280000.0,2,Completed,Indonesia,560000.0
INV-013281,2023-02-25,CUST-03029,PROD-0028,Beauty,202000.0,4,Completed,Indonesia,808000.0
INV-013282,2023-11-21,CUST-03063,PROD-0079,Beauty,250000.0,1,Completed,Indonesia,250000.0
INV-013283,2023-12-26,CUST-02772,PROD-0025,Clothing,398000.0,1,Completed,Indonesia,398000.0
INV-013284,2023-11-22,CUST-01475,PROD-0069,Sports,650000.0,1,Completed,Indonesia,650000.0
INV-013285,2023-10-21,CUST-04191,PROD-0087,Beauty,299000.0,3,Completed,Malaysia,897000.0
INV-013286,2023-09-03,CUST-00535,PROD-0082,Sports,250000.0,1,Completed,Malaysia,250000.0
INV-013287,2023-03-15,CUST-04495,PROD-0024,Electronics,1160000.0,1,Completed,Malaysia,1160000.0
INV-013288,2023-01-29,CUST-04633,PROD-0035,Beauty,103000.0,5,Completed,Singapore,515000.0
INV-013289,2023-11-23,CUST-03748,PROD-0046,Clothing,161000.0,2,Completed,Indonesia,322000.0
INV-013290,2023-08-15,CUST-01729,PROD-0050,Clothing,499000.0,1,Completed,Singapore,499000.0
INV-013291,2023-06-24,CUST-04514,PROD-0037,Home & Garden,1700000.0,3,Completed,Indonesia,5100000.0
INV-013292,2023-11-21,CUST-03360,PROD-0063,Beauty,73000.0,1,Completed,Indonesia,73000.0
INV-013293,2023-04-29,CUST-01154,PROD-0097,Home & Garden,1370000.0,1,Completed,Indonesia,1370000.0
INV-013294,2023-09-13,CUST-03338,PROD-0092,Sports,310000.0,1,Completed,Malaysia,310000.0
INV-013295,2023-12-08,CUST-03703,PROD-0041,Clothing,461000.0,2,Completed,Indonesia,922000.0
INV-013296,2023-07-13,CUST-01996,PROD-0046,Clothing,161000.0,1,Completed,Indonesia,161000.0
INV-013297,2023-04-03,CUST-04180,PROD-0022,Sports,900000.0,1,Completed,Indonesia,900000.0
INV-013298,2023-08-22,CUST-03868,PROD-0064,Electronics,14330000.0,4,Completed,Indonesia,57320000.0
INV-013299,2023-09-16,CUST-01478,PROD-0075,Home & Garden,1770000.0,1,Completed,Malaysia,1770000.0
INV-013300,2023-03-13,CUST-00320,PROD-0082,Sports,250000.0,2,Completed,Indonesia,500000.0
INV-013301,2023-04-29,CUST-02124,PROD-0055,Beauty,191000.0,1,Completed,Indonesia,191000.0
INV-013302,2023-06-03,CUST-00720,PROD-0045,Beauty,69000.0,1,Completed,Malaysia,69000.0
INV-013303,2023-03-31,CUST-04804,PROD-0012,Clothing,364000.0,1,Completed,Indonesia,364000.0
INV-013304,2023-02-23,CUST-03658,PROD-0025,Clothing,398000.0,3,Completed,Indonesia,1194000.0
INV-013305,2023-10-21,CUST-04727,PROD-0033,Clothing,290000.0,1,Completed,Thailand,290000.0
INV-013306,2023-09-30,CUST-00849,PROD-0016,Beauty,56000.0,1,Completed,Indonesia,56000.0
INV-013307,2023-01-04,CUST-00456,PROD-0023,Home & Garden,1200000.0,1,Completed,Indonesia,1200000.0
INV-013308,2023-12-08,CUST-01364,PROD-0013,Home & Garden,630000.0,2,Completed,Indonesia,1260000.0
INV-013309,2023-02-05,CUST-04665,PROD-0053,Electronics,2720000.0,1,Completed,Singapore,2720000.0
INV-013310,2023-10-09,CUST-00506,PROD-0015,Home & Garden,290000.0,1,Completed,Indonesia,290000.0
INV-013311,2023-11-01,CUST-02659,PROD-0094,Electronics,3820000.0,1,Completed,Indonesia,3820000.0
INV-013312,2023-06-13,CUST-00443,PROD-0053,Electronics,2720000.0,3,Completed,Indonesia,8160000.0
INV-013313,2023-02-22,CUST-04258,PROD-0007,Sports,640000.0,1,Completed,Indonesia,640000.0
INV-013314,2023-04-10,CUST-02961,PROD-0054,Clothing,406000.0,1,Completed,Indonesia,406000.0
INV-013315,2023-01-04,CUST-02361,PROD-0096,Electronics,7960000.0,4,Completed,Indonesia,31840000.0
INV-013316,2023-08-05,CUST-03275,PROD-0042,Sports,890000.0,2,Completed,Singapore,1780000.0
INV-013317,2023-09-24,CUST-00069,PROD-0077,Clothing,445000.0,1,Completed,Indonesia,445000.0
INV-013318,2023-12-27,CUST-00791,PROD-0058,Sports,870000.0,5,Completed,Indonesia,4350000.0
INV-013319,2023-03-18,CUST-03578,PROD-0017,Home & Garden,1250000.0,1,Completed,Indonesia,1250000.0
INV-013320,2023-02-24,CUST-03377,PROD-0062,Home & Garden,310000.0,1,Completed,Malaysia,310000.0
INV-013321,2023-03-13,CUST-03606,PROD-0025,Clothing,398000.0,1,Completed,Indonesia,398000.0
INV-013322,2023-12-10,CUST-03231,PROD-0093,Clothing,53000.0,1,Completed,Indonesia,53000.0
INV-013323,2023-01-03,CUST-02066,PROD-0081,Clothing,347000.0,2,Completed,Malaysia,694000.0
INV-013324,2023-12-09,CUST-02457,PROD-0060,Electronics,10380000.0,1,Completed,Indonesia,10380000.0
INV-013325,2023-07-07,CUST-04800,PROD-0077,Clothing,445000.0,1,Completed,Indonesia,445000.0
INV-013326,2023-03-16,CUST-03636,PROD-0012,Clothing,364000.0,1,Completed,Indonesia,364000.0
INV-013327,2023-12-10,CUST-04506,PROD-0033,Clothing,290000.0,1,Completed,Indonesia,290000.0
INV-013328,2023-12-12,CUST-00238,PROD-0099,Sports,620000.0,1,Completed,Indonesia,620000.0
INV-013329,2023-09-30,CUST-03720,PROD-0016,Beauty,56000.0,1,Completed,Indonesia,56000.0
INV-013330,2023-11-18,CUST-04325,PROD-0010,Beauty,189000.0,1,Completed,Singapore,189000.0
INV-013331,2023-01-31,CUST-03738,PROD-0014,Clothing,481000.0,2,Completed,Malaysia,962000.0
INV-013332,2023-07-14,CUST-04285,PROD-0024,Electronics,1160000.0,1,Completed,Indonesia,1160000.0
INV-013333,2023-08-21,CUST-00215,PROD-0094,Electronics,3820000.0,1,Completed,Malaysia,3820000.0
INV-013334,2023-03-16,CUST-03720,PROD-0044,Beauty,137000.0,1,Completed,Indonesia,137000.0
INV-013335,2023-07-29,CUST-00074,PROD-0053,Electronics,2720000.0,1,Completed,Singapore,2720000.0
INV-013337,2023-12-20,CUST-03268,PROD-0026,Electronics,12900000.0,2,Completed,Indonesia,25800000.0
INV-013338,2023-03-06,CUST-04115,PROD-0035,Beauty,103000.0,1,Completed,Indonesia,103000.0
INV-013339,2023-02-11,CUST-01736,PROD-0056,Beauty,133000.0,1,Completed,Singapore,133000.0
INV-013340,2023-11-02,CUST-02595,PROD-0044,Beauty,137000.0,1,Completed,Indonesia,137000.0
INV-013341,2023-08-27,CUST-03747,PROD-0021,Home & Garden,1680000.0,1,Completed,Indonesia,1680000.0
INV-013342,2023-09-16,CUST-00921,PROD-0085,Sports,780000.0,1,Completed,Singapore,780000.0
INV-013343,2023-07-14,CUST-02493,PROD-0060,Electronics,10380000.0,2,Completed,Malaysia,20760000.0
INV-013344,2023-03-22,CUST-04173,PROD-0005,Beauty,39000.0,2,Completed,Indonesia,78000.0
INV-013345,2023-07-28,CUST-04869,PROD-0038,Electronics,3820000.0,1,Completed,Indonesia,3820000.0
INV-013346,2023-07-28,CUST-00719,PROD-0096,Electronics,7960000.0,3,Completed,Indonesia,23880000.0
INV-013347,2023-08-04,CUST-01014,PROD-0034,Clothing,124000.0,2,Completed,Indonesia,248000.0
INV-013348,2023-03-19,CUST-04741,PROD-0012,Clothing,364000.0,2,Completed,Malaysia,728000.0
INV-013349,2023-03-16,CUST-01640,PROD-0099,Sports,620000.0,4,Completed,Thailand,2480000.0
INV-013351,2023-06-02,CUST-01741,PROD-0098,Clothing,293000.0,1,Completed,Singapore,293000.0
INV-013352,2023-09-08,CUST-04627,PROD-0056,Beauty,133000.0,3,Completed,Indonesia,399000.0
INV-013353,2023-06-26,CUST-03173,PROD-0062,Home & Garden,310000.0,2,Completed,Indonesia,620000.0
INV-013354,2023-08-23,CUST-03635,PROD-0050,Clothing,499000.0,3,Completed,Indonesia,1497000.0
INV-013355,2023-11-14,CUST-03941,PROD-0039,Electronics,12170000.0,1,Completed,Malaysia,12170000.0
INV-013356,2023-11-12,CUST-04461,PROD-0031,Home & Garden,1430000.0,1,Completed,Indonesia,1430000.0
INV-013357,2023-01-08,CUST-02809,PROD-0029,Home & Garden,410000.0,1,Completed,Indonesia,410000.0
INV-013358,2023-01-19,CUST-03079,PROD-0098,Clothing,293000.0,1,Completed,Indonesia,293000.0
INV-013359,2023-02-08,CUST-00917,PROD-0045,Beauty,69000.0,1,Completed,Indonesia,69000.0
INV-013360,2023-12-29,CUST-04229,PROD-0072,Sports,930000.0,1,Completed,Indonesia,930000.0
INV-013361,2023-03-28,CUST-01305,PROD-0095,Electronics,12960000.0,1,Completed,Malaysia,12960000.0
INV-013362,2023-01-20,CUST-01939,PROD-0049,Sports,460000.0,1,Completed,Indonesia,460000.0
INV-013363,2023-08-18,CUST-02821,PROD-0048,Sports,490000.0,1,Completed,Thailand,490000.0
INV-013364,2023-01-10,CUST-04668,PROD-0039,Electronics,12170000.0,1,Completed,Singapore,12170000.0
INV-013365,2023-09-17,CUST-04070,PROD-0043,Home & Garden,500000.0,1,Completed,Singapore,500000.0
INV-013366,2023-08-14,CUST-01287,PROD-0063,Beauty,73000.0,1,Completed,Indonesia,73000.0
INV-013367,2023-03-29,CUST-04945,PROD-0024,Electronics,1160000.0,4,Completed,Malaysia,4640000.0
INV-013368,2023-03-19,CUST-00681,PROD-0076,Home & Garden,550000.0,1,Completed,Singapore,550000.0
INV-013369,2023-11-12,CUST-02578,PROD-0062,Home & Garden,310000.0,1,Completed,Indonesia,310000.0
INV-013370,2023-02-06,CUST-00983,PROD-0089,Sports,510000.0,2,Completed,Indonesia,1020000.0
INV-013371,2023-08-22,CUST-00252,PROD-0071,Clothing,293000.0,1,Completed,Indonesia,293000.0
INV-013373,2023-04-22,CUST-03240,PROD-0009,Sports,480000.0,1,Completed,Indonesia,480000.0
INV-013374,2023-10-25,CUST-00843,PROD-0055,Beauty,191000.0,4,Completed,Indonesia,764000.0
INV-013375,2023-06-25,CUST-02121,PROD-0041,Clothing,461000.0,1,Completed,Singapore,461000.0
INV-013376,2023-05-20,CUST-01094,PROD-0036,Sports,300000.0,5,Completed,Indonesia,1500000.0
INV-013377,2023-11-19,CUST-04544,PROD-0058,Sports,870000.0,2,Completed,Indonesia,1740000.0
INV-013378,2023-05-25,CUST-00277,PROD-0012,Clothing,364000.0,1,Completed,Malaysia,364000.0
INV-013379,2023-11-09,CUST-01630,PROD-0062,Home & Garden,310000.0,1,Completed,Indonesia,310000.0
INV-013380,2023-12-12,CUST-04692,PROD-0094,Electronics,3820000.0,1,Completed,Indonesia,3820000.0
INV-013382,2023-06-22,CUST-03294,PROD-0045,Beauty,69000.0,1,Completed,Indonesia,69000.0
INV-013383,2023-06-27,CUST-00776,PROD-0011,Electronics,11500000.0,4,Completed,Indonesia,46000000.0
INV-013384,2023-10-10,CUST-02984,PROD-0048,Sports,490000.0,1,Completed,Singapore,490000.0
INV-013385,2023-07-24,CUST-00420,PROD-0054,Clothing,406000.0,1,Completed,Malaysia,406000.0
INV-013386,2023-04-06,CUST-03933,PROD-0085,Sports,780000.0,2,Completed,Indonesia,1560000.0
INV-013387,2023-10-03,CUST-00146,PROD-0006,Electronics,3670000.0,1,Completed,Indonesia,3670000.0
INV-013388,2023-01-13,CUST-04424,PROD-0005,Beauty,39000.0,1,Completed,Malaysia,39000.0
INV-013389,2023-04-30,CUST-04989,PROD-0078,Electronics,1740000.0,2,Completed,Malaysia,3480000.0
INV-013391,2023-03-28,CUST-04320,PROD-0058,Sports,870000.0,1,Completed,Indonesia,870000.0
INV-013393,2023-02-16,CUST-03540,PROD-0043,Home & Garden,500000.0,1,Completed,Indonesia,500000.0
INV-013394,2023-02-22,CUST-03945,PROD-0024,Electronics,1160000.0,1,Completed,Indonesia,1160000.0
INV-013395,2023-04-17,CUST-00168,PROD-0079,Beauty,250000.0,1,Completed,Indonesia,250000.0
INV-013399,2023-11-07,CUST-01534,PROD-0076,Home & Garden,550000.0,2,Completed,Indonesia,1100000.0
INV-013400,2023-12-06,CUST-02911,PROD-0045,Beauty,69000.0,1,Completed,Indonesia,69000.0
INV-013401,2023-03-29,CUST-02111,PROD-0078,Electronics,1740000.0,2,Completed,Indonesia,3480000.0
INV-013403,2023-11-22,CUST-04222,PROD-0085,Sports,780000.0,5,Completed,Indonesia,3900000.0
INV-013404,2023-11-19,CUST-01787,PROD-0052,Electronics,11460000.0,1,Completed,Indonesia,11460000.0
INV-013406,2023-09-12,CUST-02160,PROD-0039,Electronics,12170000.0,1,Completed,Malaysia,12170000.0
INV-013407,2023-09-20,CUST-04957,PROD-0082,Sports,250000.0,3,Completed,Indonesia,750000.0
INV-013408,2023-10-13,CUST-04558,PROD-0002,Home & Garden,570000.0,2,Completed,Indonesia,1140000.0
INV-013409,2023-06-23,CUST-04323,PROD-0040,Beauty,102000.0,1,Completed,Indonesia,102000.0
INV-013410,2023-05-05,CUST-01567,PROD-0094,Electronics,3820000.0,1,Completed,Indonesia,3820000.0
INV-013413,2023-07-20,CUST-00685,PROD-0027,Electronics,6010000.0,4,Completed,Thailand,24040000.0
INV-013414,2023-01-12,CUST-00197,PROD-0054,Clothing,406000.0,5,Completed,Malaysia,2030000.0
INV-013415,2023-07-22,CUST-00799,PROD-0015,Home & Garden,290000.0,3,Completed,Indonesia,870000.0
INV-013416,2023-05-28,CUST-04558,PROD-0097,Home & Garden,1370000.0,3,Completed,Indonesia,4110000.0
INV-013417,2023-03-28,CUST-01925,PROD-0053,Electronics,2720000.0,1,Completed,Malaysia,2720000.0
INV-013418,2023-12-06,CUST-02008,PROD-0035,Beauty,103000.0,2,Completed,Malaysia,206000.0
INV-013419,2023-05-01,CUST-01383,PROD-0057,Beauty,173000.0,2,Completed,Vietnam,346000.0
INV-013420,2023-03-11,CUST-01070,PROD-0058,Sports,870000.0,4,Completed,Indonesia,3480000.0
INV-013424,2023-08-03,CUST-03383,PROD-0046,Clothing,161000.0,1,Completed,Indonesia,161000.0
INV-013425,2023-07-14,CUST-02936,PROD-0081,Clothing,347000.0,1,Completed,Indonesia,347000.0
INV-013426,2023-02-16,CUST-04293,PROD-0085,Sports,780000.0,1,Completed,Indonesia,780000.0
INV-013427,2023-03-24,CUST-00309,PROD-0029,Home & Garden,410000.0,1,Completed,Malaysia,410000.0
INV-013428,2023-03-30,CUST-02391,PROD-0039,Electronics,12170000.0,1,Completed,Indonesia,12170000.0
INV-013429,2023-04-15,CUST-02396,PROD-0095,Electronics,12960000.0,1,Completed,Indonesia,12960000.0
INV-013430,2023-01-20,CUST-01887,PROD-0098,Clothing,293000.0,1,Completed,Indonesia,293000.0
INV-013431,2023-06-19,CUST-01357,PROD-0080,Sports,790000.0,4,Completed,Thailand,3160000.0
INV-013435,2023-11-01,CUST-02927,PROD-0051,Clothing,279000.0,2,Completed,Singapore,558000.0
